lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.0972222,-75.3761952,RAMP RT202 NB TO RT422  & RT202 NB; UPPER MERION; 2015-12-30 @ 19:22:50;,,Traffic: VEHICLE ACCIDENT -,2015-12-30 19:27:01,UPPER MERION,RAMP RT202 NB TO RT422  & RT202 NB,1
40.1580254,-75.2992999,DEKALB PIKE & JOLLY RD; WHITPAIN; 2015-12-30 @ 19:30:33;,19422,Traffic: VEHICLE ACCIDENT -,2015-12-30 19:32:00,WHITPAIN,DEKALB PIKE & JOLLY RD,1
40.1090344,-75.2726986,BUTLER PIKE & PLYMOUTH RD; PLYMOUTH; 2015-12-30 @ 19:33:29;,19462,Traffic: VEHICLE ACCIDENT -,2015-12-30 19:37:00,PLYMOUTH,BUTLER PIKE & PLYMOUTH RD,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-30 @ 19:39:15;,19403,EMS: MEDICAL ALERT ALARM,2015-12-30 19:42:01,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2015-12-30 @ 19:42:47;,19403,EMS: CARDIAC EMERGENCY,2015-12-30 19:47:01,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.1660423,-75.0867478,DAVISVILLE RD & BYBERRY RD; UPPER MORELAND; 2015-12-30 @ 19:45:11;,19040,Traffic: VEHICLE ACCIDENT -,2015-12-30 19:47:01,UPPER MORELAND,DAVISVILLE RD & BYBERRY RD,1
40.0951494,-75.1589515,S EASTON RD & ROYAL AVE; CHELTENHAM; 2015-12-30 @ 19:50:53;,19038,Traffic: VEHICLE ACCIDENT -,2015-12-30 19:52:01,CHELTENHAM,S EASTON RD & ROYAL AVE,1
40.1602878,-75.0943924,DAVISVILLE RD;  UPPER MORELAND; Station 384; 2015-12-30 @ 19:57:19;,,EMS: VEHICLE ACCIDENT,2015-12-30 20:01:00,UPPER MORELAND,DAVISVILLE RD,1
40.2124507,-75.2607028,HIBBERT RD & CROFT RD; UPPER GWYNEDD; 2015-12-30 @ 19:59:43;,19454,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:02:01,UPPER GWYNEDD,HIBBERT RD & CROFT RD,1
40.1182934,-75.2827088,FOUNTAIN RD & HICKORY RD; PLYMOUTH; 2015-12-30 @ 20:01:24;,19462,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:06:01,PLYMOUTH,FOUNTAIN RD & HICKORY RD,1
40.0972222,-75.3761952, ; UPPER MERION; 2015-12-30 @ 18:52:27;,,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:11:00,UPPER MERION,,1
40.0809133,-75.2026651,EVERGREEN AVE & STENTON AVE;  SPRINGFIELD; Station 311; 2015-12-30 @ 20:06:44;,19038,EMS: SUBJECT IN PAIN,2015-12-30 20:12:01,SPRINGFIELD,EVERGREEN AVE & STENTON AVE,1
40.2355119,-75.2735510,MAIN ST & HIGHLAND RD; LANSDALE; 2015-12-30 @ 20:06:59;,19446,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:12:01,LANSDALE,MAIN ST & HIGHLAND RD,1
40.2582531,-75.2482301,BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; Station 345; 2015-12-30 @ 20:11:55;,19446,EMS: CARDIAC EMERGENCY,2015-12-30 20:17:00,MONTGOMERY,BETHLEHEM PIKE & TAYLOR RD,1
40.1417319,-75.3126075,GERMANTOWN PIKE & DEKALB PIKE;  EAST NORRITON; Station 308; 2015-12-30 @ 20:11:13;,19401,EMS: SUBJECT IN PAIN,2015-12-30 20:17:01,EAST NORRITON,GERMANTOWN PIKE & DEKALB PIKE,1
40.1147453,-75.2854469,GERMANTOWN PIKE & LAUNFALL RD; PLYMOUTH; 2015-12-30 @ 20:01:24;,19462,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:17:01,PLYMOUTH,GERMANTOWN PIKE & LAUNFALL RD,1
40.0789932,-75.0873102,HUNTINGDON PIKE & BLAKE AVE; ROCKLEDGE; 2015-12-30 @ 20:18:15;,19046,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:22:01,ROCKLEDGE,HUNTINGDON PIKE & BLAKE AVE,1
40.2510757,-75.6535248,2ND ST & JOHNSON ST;  POTTSTOWN; Station 329; 2015-12-30 @ 20:29:03;,19464,EMS: ASSAULT VICTIM,2015-12-30 20:32:00,POTTSTOWN,2ND ST & JOHNSON ST,1
40.3131463,-75.3135220,BROAD ST & N SCHOOL LN; SOUDERTON; 2015-12-30 @ 20:31:08;,18964,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:36:00,SOUDERTON,BROAD ST & N SCHOOL LN,1
40.0095410,-75.2161646,ST ASAPHS RD & MONUMENT RD; LOWER MERION; 2015-12-30 @ 20:31:50;,19004,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:37:00,LOWER MERION,ST ASAPHS RD & MONUMENT RD,1
40.0513434,-75.3215767,MT MORO RD & SPRING MILL LN; LOWER MERION; 2015-12-30 @ 20:39:50;,19085,Traffic: ROAD OBSTRUCTION -,2015-12-30 20:42:00,LOWER MERION,MT MORO RD & SPRING MILL LN,1
40.0730140,-75.1316260,OLD YORK RD & SPRING AVE;  CHELTENHAM; Station 358; 2015-12-30 @ 20:45:00;,19027,EMS: RESPIRATORY EMERGENCY,2015-12-30 20:47:01,CHELTENHAM,OLD YORK RD & SPRING AVE,1
40.0032856,-75.2281053,ST ASAPHS RD & CONSHOHOCKEN STATE RD; LOWER MERION; 2015-12-30 @ 20:31:50;,19004,Traffic: VEHICLE ACCIDENT -,2015-12-30 20:47:01,LOWER MERION,ST ASAPHS RD & CONSHOHOCKEN STATE RD,1
40.3077958,-75.2998221,COUNTY LINE RD & N COUNTY LINE RD;  SOUDERTON; Station 339; 2015-12-30 @ 20:46:24;,18964,EMS: FALL VICTIM,2015-12-30 20:52:01,SOUDERTON,COUNTY LINE RD & N COUNTY LINE RD,1
40.1829511,-75.1160776,BLAIR MILL RD & W MORELAND AVE; UPPER MORELAND; 2015-12-30 @ 20:59:20-Station:STA10;,19040,Fire: BUILDING FIRE,2015-12-30 21:02:00,UPPER MORELAND,BLAIR MILL RD & W MORELAND AVE,1
40.1382931,-75.4289419,EAGLEVILLE RD & PINETOWN RD; LOWER PROVIDENCE; 2015-12-30 @ 20:57:47;,19403,Traffic: DISABLED VEHICLE -,2015-12-30 21:02:00,LOWER PROVIDENCE,EAGLEVILLE RD & PINETOWN RD,1
40.1579150,-75.2265250,SPRING GARDEN ST & TENNIS AVE;  AMBLER; Station 351; 2015-12-30 @ 21:04:27;,19002,EMS: SUBJECT IN PAIN,2015-12-30 21:07:01,AMBLER,SPRING GARDEN ST & TENNIS AVE,1
40.1335723,-75.4515182,CRESSON BLVD & EGYPT RD;  UPPER PROVIDENCE; Station 322A; 2015-12-30 @ 21:08:08;,19426,EMS: CARDIAC EMERGENCY,2015-12-30 21:12:00,UPPER PROVIDENCE,CRESSON BLVD & EGYPT RD,1
40.1266532,-75.1076385,OLD WELSH RD & SHOEMAKER RD; ABINGTON; 2015-12-30 @ 21:11:07;,19001,Traffic: DISABLED VEHICLE -,2015-12-30 21:17:00,ABINGTON,OLD WELSH RD & SHOEMAKER RD,1
40.1782265,-75.0944391,N WARMINSTER RD & TANNER AVE; HATBORO; 2015-12-30 @ 21:21:58;,19040,Traffic: VEHICLE ACCIDENT -,2015-12-30 21:26:01,HATBORO,N WARMINSTER RD & TANNER AVE,1
40.1264395,-75.3489639,STANBRIDGE ST;  NORRISTOWN; Station 308A; 2015-12-30 @ 21:29:12;,19401,EMS: ASSAULT VICTIM,2015-12-30 21:32:00,NORRISTOWN,STANBRIDGE ST,1
40.1782265,-75.0944391,N WARMINSTER RD & TANNER AVE; UPPER MORELAND; 2015-12-30 @ 21:21:58;,19040,Traffic: VEHICLE ACCIDENT -,2015-12-30 21:32:00,UPPER MORELAND,N WARMINSTER RD & TANNER AVE,1
40.2290075,-75.3878525,5TH ST & DEAD END;  BERKS COUNTY; Station EMS; 2015-12-30 @ 22:00:16;,,EMS: CVA/STROKE,2015-12-30 22:02:00,BERKS COUNTY,5TH ST & DEAD END,1
40.2440777,-75.6377358,HIGH ST & N BAILEY ST;  POTTSTOWN; Station 329; 2015-12-30 @ 21:56:57;,19464,EMS: OVERDOSE,2015-12-30 22:02:00,POTTSTOWN,HIGH ST & N BAILEY ST,1
39.9928075,-75.2850899,HAVERFORD RD & BEECHWOOD RD; LOWER MERION; 2015-12-30 @ 21:58:59;,19083,Traffic: VEHICLE ACCIDENT -,2015-12-30 22:02:00,LOWER MERION,HAVERFORD RD & BEECHWOOD RD,1
40.0373340,-75.3159164,PASTURE LN & MIDDLE RD;  LOWER MERION; Station 313A; 2015-12-30 @ 22:03:45;,19010,EMS: HEAD INJURY,2015-12-30 22:07:01,LOWER MERION,PASTURE LN & MIDDLE RD,1
40.1183720,-75.3518780,MAIN ST & GEORGE ST; NORRISTOWN; 2015-12-30 @ 22:01:36;,19401,Traffic: VEHICLE ACCIDENT -,2015-12-30 22:07:01,NORRISTOWN,MAIN ST & GEORGE ST,1
40.3920937,-75.4906431,E 8TH ST; PENNSBURG; 2015-12-30 @ 22:15:44-Station:STA65;,18073,Fire: VEHICLE ACCIDENT,2015-12-30 22:17:00,PENNSBURG,E 8TH ST,1
40.3920937,-75.4906431,E 8TH ST;  PENNSBURG; Station 369; 2015-12-30 @ 22:15:52;,18073,EMS: VEHICLE ACCIDENT,2015-12-30 22:17:01,PENNSBURG,E 8TH ST,1
40.3908952,-75.4919743,E 8TH ST & MAIN ST; PENNSBURG; 2015-12-30 @ 22:16:10;,18073,Traffic: VEHICLE ACCIDENT -,2015-12-30 22:21:00,PENNSBURG,E 8TH ST & MAIN ST,1
40.1984430,-75.4754890,MAIN ST & HARVARD DR;  TRAPPE; Station 324; 2015-12-30 @ 22:16:25;,19426,EMS: SEIZURES,2015-12-30 22:22:00,TRAPPE,MAIN ST & HARVARD DR,1
40.2487486,-75.3249190,MORTON CT & KILBERRY CT;  TOWAMENCIN; Station 345B; 2015-12-30 @ 22:22:07;,19446,EMS: ALLERGIC REACTION,2015-12-30 22:27:01,TOWAMENCIN,MORTON CT & KILBERRY CT,1
40.0222341,-75.3254704,COUNTY LINE RD & CONESTOGA RD;  LOWER MERION; Station 313; 2015-12-30 @ 22:25:49;,19010,EMS: SEIZURES,2015-12-30 22:27:01,LOWER MERION,COUNTY LINE RD & CONESTOGA RD,1
40.0887236,-75.2659775,RIDGE PIKE & JOSHUA RD; WHITEMARSH; 2015-12-30 @ 22:23:05;,19444,Traffic: VEHICLE ACCIDENT -,2015-12-30 22:27:01,WHITEMARSH,RIDGE PIKE & JOSHUA RD,1
40.2408119,-75.2845065,JENKINS AVE & S BROAD ST;  LANSDALE; Station 345; 2015-12-30 @ 22:31:20;,19446,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-30 22:37:00,LANSDALE,JENKINS AVE & S BROAD ST,1
40.1514438,-75.2645821,SKIPPACK PIKE & VILLAGE CIR; WHITPAIN; 2015-12-30 @ 22:36:11;,19422,Traffic: DISABLED VEHICLE -,2015-12-30 22:42:00,WHITPAIN,SKIPPACK PIKE & VILLAGE CIR,1
40.1808883,-75.0874974,COUNTY LINE RD & HOWARD AVE; UPPER MORELAND; 2015-12-30 @ 22:40:47;,18974,Traffic: VEHICLE ACCIDENT -,2015-12-30 22:42:00,UPPER MORELAND,COUNTY LINE RD & HOWARD AVE,1
39.9991037,-75.2375615,OLD LANCASTER RD & UPLAND TER;  LOWER MERION; Station 313; 2015-12-30 @ 22:44:50;,19066,EMS: HEAD INJURY,2015-12-30 22:47:00,LOWER MERION,OLD LANCASTER RD & UPLAND TER,1
40.2408119,-75.2845065,JENKINS AVE & S BROAD ST;  LANSDALE; Station 345; 2015-12-30 @ 22:41:41;,19446,EMS: HEMORRHAGING,2015-12-30 22:47:00,LANSDALE,JENKINS AVE & S BROAD ST,1
40.1380688,-75.4863319,LOGAN RD & PETERS WAY;  UPPER PROVIDENCE; Station 3A85; 2015-12-30 @ 22:43:20;,19460,EMS: SEIZURES,2015-12-30 22:47:00,UPPER PROVIDENCE,LOGAN RD & PETERS WAY,1
40.2124903,-75.3687703,SKIPPACK PIKE & BUSTARD RD;  WORCESTER; Station 336; 2015-12-30 @ 22:54:23;,19446,EMS: ALLERGIC REACTION,2015-12-30 22:57:01,WORCESTER,SKIPPACK PIKE & BUSTARD RD,1
40.1294478,-75.3120097,NEW HOPE ST & SAW MILL CT;  EAST NORRITON; Station 308; 2015-12-30 @ 22:51:25;,19401,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-30 22:57:01,EAST NORRITON,NEW HOPE ST & SAW MILL CT,1
40.1162761,-75.3369122,ARCH ST & E CHESTNUT ST;  NORRISTOWN; Station 308A; 2015-12-30 @ 23:00:49;,19401,EMS: CARDIAC EMERGENCY,2015-12-30 23:02:00,NORRISTOWN,ARCH ST & E CHESTNUT ST,1
40.0775015,-75.3012930,6TH AVE & HARRY ST;  CONSHOHOCKEN; Station 313A; 2015-12-30 @ 23:09:04;,19428,EMS: UNCONSCIOUS SUBJECT,2015-12-30 23:12:00,CONSHOHOCKEN,6TH AVE & HARRY ST,1
40.2351976,-75.2399580,UPPER STATE RD & BETHLEHEM PIKE; MONTGOMERY; 2015-12-30 @ 23:12:11;,19454,Traffic: VEHICLE ACCIDENT -,2015-12-30 23:17:01,MONTGOMERY,UPPER STATE RD & BETHLEHEM PIKE,1
40.1189549,-75.3418507,OAK ST & SWEDE ST;  NORRISTOWN; Station 308A; 2015-12-30 @ 23:35:11;,19401,EMS: CARDIAC EMERGENCY,2015-12-30 23:37:00,NORRISTOWN,OAK ST & SWEDE ST,1
40.2305798,-75.2123564,OXFORD LN & CHESTER CIR;  MONTGOMERY; Station 345A; 2015-12-31 @ 00:00:21;,19454,EMS: RESPIRATORY EMERGENCY,2015-12-31 00:02:01,MONTGOMERY,OXFORD LN & CHESTER CIR,1
40.2598821,-75.2936461,WYNDHAM WOODS WAY & OAK PARK RD; HATFIELD TOWNSHIP; 2015-12-31 @ 00:06:49-Station:STA17;,19440,Fire: GAS-ODOR/LEAK,2015-12-31 00:12:01,HATFIELD TOWNSHIP,WYNDHAM WOODS WAY & OAK PARK RD,1
40.1768795,-75.1877463,THORNBURY DR & CHAUCER DR;  UPPER DUBLIN; Station 351; 2015-12-31 @ 00:22:29;,19002,EMS: SYNCOPAL EPISODE,2015-12-31 00:27:01,UPPER DUBLIN,THORNBURY DR & CHAUCER DR,1
40.2331591,-75.2581463,WILLIAMSBURG RD & GETTYSBURG DR; LANSDALE; 2015-12-31 @ 00:29:19-Station:STA14;,19446,Fire: FIRE INVESTIGATION,2015-12-31 00:32:00,LANSDALE,WILLIAMSBURG RD & GETTYSBURG DR,1
40.0889580,-75.4083470,GODDARD BLVD & N GULPH RD;  UPPER MERION; Station 317; 2015-12-31 @ 00:27:51;,19406,EMS: VEHICLE ACCIDENT,2015-12-31 00:32:01,UPPER MERION,GODDARD BLVD & N GULPH RD,1
40.0889580,-75.4083470,GODDARD BLVD & N GULPH RD; UPPER MERION; 2015-12-31 @ 00:27:19;,19406,Traffic: VEHICLE ACCIDENT -,2015-12-31 00:32:01,UPPER MERION,GODDARD BLVD & N GULPH RD,1
40.3836193,-75.4873437,JEFFERSON ST & 10TH ST;  RED HILL; Station 369; 2015-12-31 @ 00:46:39;,18076,EMS: CARDIAC EMERGENCY,2015-12-31 00:52:00,RED HILL,JEFFERSON ST & 10TH ST,1
40.0826184,-75.0835434,BLAKE AVE & ABINGTON AVE; ROCKLEDGE; 2015-12-31 @ 00:54:15-Station:STA9;,19046,Fire: GAS-ODOR/LEAK,2015-12-31 00:57:00,ROCKLEDGE,BLAKE AVE & ABINGTON AVE,1
40.3273461,-75.6231191,DOUGLASS ST & E PHILADELPHIA AVE;  DOUGLASS; Station 332; 2015-12-31 @ 00:52:44;,19512,EMS: ABDOMINAL PAINS,2015-12-31 00:57:01,DOUGLASS,DOUGLASS ST & E PHILADELPHIA AVE,1
40.0730140,-75.1316260,OLD YORK RD & SPRING AVE;  CHELTENHAM; Station 358; 2015-12-31 @ 01:42:59;,19027,EMS: FALL VICTIM,2015-12-31 01:47:00,CHELTENHAM,OLD YORK RD & SPRING AVE,1
40.3660464,-75.5225856,KINGS RD & LAYFIELD RD;  UPPER HANOVER; Station 369; 2015-12-31 @ 01:41:14;,18073,EMS: RESPIRATORY EMERGENCY,2015-12-31 01:47:01,UPPER HANOVER,KINGS RD & LAYFIELD RD,1
40.2511741,-75.6439755,EVANS ST & JEFFERSON AVE;  POTTSTOWN; Station 329; 2015-12-31 @ 01:50:59;,19464,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-31 01:56:00,POTTSTOWN,EVANS ST & JEFFERSON AVE,1
39.9996585,-75.2854793,ARGYLE RD; LOWER MERION; 2015-12-31 @ 01:58:23-Station:STA21;,,Fire: BURN VICTIM,2015-12-31 02:02:00,LOWER MERION,ARGYLE RD,1
39.9996585,-75.2854793,ARGYLE RD;  LOWER MERION; Station 313; 2015-12-31 @ 01:58:15;,,EMS: BURN VICTIM,2015-12-31 02:02:01,LOWER MERION,ARGYLE RD,1
40.2195647,-75.3154269,SUPPLEE RD & CREST RD;  UPPER GWYNEDD; Station 345B; 2015-12-31 @ 02:12:23;,19446,EMS: SUBJECT IN PAIN,2015-12-31 02:17:00,UPPER GWYNEDD,SUPPLEE RD & CREST RD,1
40.2290075,-75.3878525,VINE ST & BUTLER AVE;  HATFIELD BORO; Station 345; 2015-12-31 @ 02:25:35;,,EMS: FALL VICTIM,2015-12-31 02:27:01,HATFIELD BORO,VINE ST & BUTLER AVE,1
40.1984359,-75.3846187,GREEN HILL RD & STUMP HALL RD; WORCESTER; 2015-12-31 @ 02:28:31;,19426,Traffic: VEHICLE ACCIDENT -,2015-12-31 02:32:00,WORCESTER,GREEN HILL RD & STUMP HALL RD,1
40.1984359,-75.3846187,GREEN HILL RD & STUMP HALL RD;  WORCESTER; Station 336; 2015-12-31 @ 02:40:27;,19426,EMS: VEHICLE ACCIDENT,2015-12-31 02:42:01,WORCESTER,GREEN HILL RD & STUMP HALL RD,1
40.1984359,-75.3846187,GREEN HILL RD & STUMP HALL RD; WORCESTER; 2015-12-31 @ 02:40:18-Station:STA83;,19426,Fire: VEHICLE ACCIDENT,2015-12-31 02:42:01,WORCESTER,GREEN HILL RD & STUMP HALL RD,1
40.1007482,-75.2151078,WISSAHICKON AVE & ROSE LN;  SPRINGFIELD; Station 311; 2015-12-31 @ 03:08:33;,19031,EMS: FALL VICTIM,2015-12-31 03:12:00,SPRINGFIELD,WISSAHICKON AVE & ROSE LN,1
40.2942412,-75.3616897,MOYER RD & HALTEMAN RD; FRANCONIA; 2015-12-31 @ 03:09:01-Station:STA74;,18964,Fire: FIRE ALARM,2015-12-31 03:12:00,FRANCONIA,MOYER RD & HALTEMAN RD,1
40.1532684,-75.1895576,BERKLEY PL & DEAD END;  UPPER DUBLIN; Station 381; 2015-12-31 @ 03:40:01;,,EMS: FALL VICTIM,2015-12-31 03:42:00,UPPER DUBLIN,BERKLEY PL & DEAD END,1
40.2518845,-75.6528626,3RD ST & JOHNSON ST;  POTTSTOWN; Station 329; 2015-12-31 @ 03:46:31;,19464,EMS: ALTERED MENTAL STATUS,2015-12-31 03:52:00,POTTSTOWN,3RD ST & JOHNSON ST,1
40.1022274,-75.3915443,VALLEY FORGE RD & GENERAL STEUBEN RD;  UPPER MERION; Station 317; 2015-12-31 @ 04:01:52;,19406,EMS: HEAD INJURY,2015-12-31 04:07:00,UPPER MERION,VALLEY FORGE RD & GENERAL STEUBEN RD,1
40.2054756,-75.3529714,SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2015-12-31 @ 04:10:04;,19446,EMS: GENERAL WEAKNESS,2015-12-31 04:12:00,WORCESTER,SKIPPACK PIKE & MEADOWOOD DR,1
40.0117673,-75.2946732,MONTGOMERY AVE & WOODSIDE RD;  LOWER MERION; Station 313; 2015-12-31 @ 04:09:25;,19041,EMS: MEDICAL ALERT ALARM,2015-12-31 04:12:00,LOWER MERION,MONTGOMERY AVE & WOODSIDE RD,1
40.2157491,-75.5454891,N LEWIS RD & LINFIELD TRAPPE RD; LIMERICK; 2015-12-31 @ 04:17:15;,19468,Traffic: VEHICLE ACCIDENT -,2015-12-31 04:22:01,LIMERICK,N LEWIS RD & LINFIELD TRAPPE RD,1
40.2408423,-75.2920318,MT VERNON ST & S RICHARDSON AVE;  LANSDALE; Station 345B; 2015-12-31 @ 04:27:09;,19446,EMS: ALLERGIC REACTION,2015-12-31 04:32:00,LANSDALE,MT VERNON ST & S RICHARDSON AVE,1
40.0451456,-75.3090620,GREAT SPRINGS RD & OAK SPRINGS RD;  LOWER MERION; Station 313A; 2015-12-31 @ 04:46:14;,19010,EMS: CARDIAC EMERGENCY,2015-12-31 04:52:00,LOWER MERION,GREAT SPRINGS RD & OAK SPRINGS RD,1
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2015-12-31 @ 04:56:41;,19468,EMS: RESPIRATORY EMERGENCY,2015-12-31 05:02:01,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD,1
40.1084218,-75.3192130,FAIRFIELD RD & HAWS ALY;  PLYMOUTH; Station 308A; 2015-12-31 @ 04:56:11;,19462,EMS: SEIZURES,2015-12-31 05:02:01,PLYMOUTH,FAIRFIELD RD & HAWS ALY,1
40.0864126,-75.2503865,KOTTLER DR & CRESCENT AVE;  WHITEMARSH; Station 318; 2015-12-31 @ 05:32:01;,19444,EMS: FALL VICTIM,2015-12-31 05:37:01,WHITEMARSH,KOTTLER DR & CRESCENT AVE,1
40.1938208,-75.3791881,STUMP HALL RD & KRIEBEL MILL RD; WORCESTER; 2015-12-31 @ 05:49:57;,19426,Traffic: HAZARDOUS ROAD CONDITIONS -,2015-12-31 05:52:00,WORCESTER,STUMP HALL RD & KRIEBEL MILL RD,1
40.2290075,-75.3878525,PARK SPRING BLVD & DEAD END;  CHESTER COUNTY; Station EMS; 2015-12-31 @ 05:55:52;,,EMS: CARDIAC EMERGENCY,2015-12-31 05:57:01,CHESTER COUNTY,PARK SPRING BLVD & DEAD END,1
40.2899467,-75.3812407,ELLEN WAY & YODER RD;  LOWER SALFORD; Station 344; 2015-12-31 @ 06:08:15;,19438,EMS: SEIZURES,2015-12-31 06:12:01,LOWER SALFORD,ELLEN WAY & YODER RD,1
40.1286494,-75.3313296,LOCUST ST & W ROBERTS ST;  NORRISTOWN; Station 308A; 2015-12-31 @ 06:18:31;,19401,EMS: SUBJECT IN PAIN,2015-12-31 06:22:00,NORRISTOWN,LOCUST ST & W ROBERTS ST,1
40.0511540,-75.1186270,CHELTENHAM AVE & N FRONT ST; CHELTENHAM; 2015-12-31 @ 06:17:36;,19120,Traffic: VEHICLE ACCIDENT -,2015-12-31 06:22:00,CHELTENHAM,CHELTENHAM AVE & N FRONT ST,1
40.0711763,-75.1530171,CHELTENHAM AVE;  CHELTENHAM; Station 358; 2015-12-31 @ 06:28:13;,,EMS: VEHICLE ACCIDENT,2015-12-31 06:31:01,CHELTENHAM,CHELTENHAM AVE,1
40.1740656,-75.2704954,CATHCART RD & MORRIS RD; WHITPAIN; 2015-12-31 @ 06:44:05;,19422,Traffic: ROAD OBSTRUCTION -,2015-12-31 06:47:00,WHITPAIN,CATHCART RD & MORRIS RD,1
40.2359817,-75.3463025,BISHOP WOOD BLVD & LIBERTY BELL DR;  TOWAMENCIN; Station 345B; 2015-12-31 @ 06:47:19;,19438,EMS: SUBJECT IN PAIN,2015-12-31 06:52:00,TOWAMENCIN,BISHOP WOOD BLVD & LIBERTY BELL DR,1
40.1339317,-75.1153576,OLD YORK RD & TREMONT AVE; ABINGTON; 2015-12-31 @ 06:49:18;,19001,Traffic: VEHICLE ACCIDENT -,2015-12-31 06:52:00,ABINGTON,OLD YORK RD & TREMONT AVE,1
40.2310256,-75.5221306,N LIMERICK RD & W RIDGE PIKE; LIMERICK; 2015-12-31 @ 07:02:47;,19468,Traffic: DISABLED VEHICLE -,2015-12-31 07:07:00,LIMERICK,N LIMERICK RD & W RIDGE PIKE,1
40.0795139,-75.3486367,SCHOOL LINE DR & EDGEWOOD RD;  UPPER MERION; Station 317; 2015-12-31 @ 07:12:09;,19406,EMS: CARDIAC EMERGENCY,2015-12-31 07:17:01,UPPER MERION,SCHOOL LINE DR & EDGEWOOD RD,1
40.2621320,-75.3684071,RUTH CT & MAIN ST;  LOWER SALFORD; Station 344; 2015-12-31 @ 07:23:23;,19438,EMS: ABDOMINAL PAINS,2015-12-31 07:27:00,LOWER SALFORD,RUTH CT & MAIN ST,1
40.2674901,-75.3763943,MAIN ST & CLEMENS RD;  LOWER SALFORD; Station 344; 2015-12-31 @ 07:21:24;,19438,EMS: HEAD INJURY,2015-12-31 07:27:00,LOWER SALFORD,MAIN ST & CLEMENS RD,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-31 @ 07:38:28;,19403,EMS: FALL VICTIM,2015-12-31 07:42:00,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.2309343,-75.5221245,RT422  & ROYERSFORD RD UNDERPASS; LIMERICK; 2015-12-31 @ 07:37:52;,19468,Traffic: VEHICLE ACCIDENT -,2015-12-31 07:42:00,LIMERICK,RT422  & ROYERSFORD RD UNDERPASS,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-31 @ 07:43:45;,19403,EMS: HEMORRHAGING,2015-12-31 07:47:00,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1113911,-75.3095048,GALLAGHER RD & BELVOIR RD;  PLYMOUTH; Station 308; 2015-12-31 @ 07:41:57;,19462,EMS: ALTERED MENTAL STATUS,2015-12-31 07:47:01,PLYMOUTH,GALLAGHER RD & BELVOIR RD,1
40.3587728,-75.5381020,HILL RD & LEE RD;  NEW HANOVER; Station 369; 2015-12-31 @ 07:58:05;,18074,EMS: UNRESPONSIVE SUBJECT,2015-12-31 08:02:01,NEW HANOVER,HILL RD & LEE RD,1
40.0945329,-75.1815049,NEWBOLD LN & WILLOW GROVE AVE;  CHELTENHAM; Station 358A; 2015-12-31 @ 08:13:47;,19038,EMS: DIABETIC EMERGENCY,2015-12-31 08:17:00,CHELTENHAM,NEWBOLD LN & WILLOW GROVE AVE,1
40.1192546,-75.2362381,RT309 EXPY & PENNSYLVANIA AVE UNDERPASS; WHITEMARSH; 2015-12-31 @ 08:13:09;,,Traffic: VEHICLE ACCIDENT -,2015-12-31 08:17:01,WHITEMARSH,RT309 EXPY & PENNSYLVANIA AVE UNDERPASS,1
40.086567,-75.166432,RT309 EXPY NB & RAMP RT309 NB TO S EASTON RD; CHELTENHAM; 2015-12-31 @ 08:16:32;,19038,Traffic: VEHICLE ACCIDENT -,2015-12-31 08:21:00,CHELTENHAM,RT309 EXPY NB & RAMP RT309 NB TO S EASTON RD,1
40.086567,-75.166432,RT309 EXPY NB & RAMP RT309 NB TO S EASTON RD; CHELTENHAM; 2015-12-31 @ 08:17:00;,19038,Traffic: VEHICLE ACCIDENT -,2015-12-31 08:21:01,CHELTENHAM,RT309 EXPY NB & RAMP RT309 NB TO S EASTON RD,1
